file,precision,recall,f1_score,map50,map50-95,tp,fp,fn,segmentation_time
186_1280_0-11_016700066800267,0.7578125,0.5773809523809523,0.6554054054054054,0.4133522727272727,0.23338068181818183,97,31,71,0.270977258682251
186_1280_320-11_016700066800267,0.7625,0.648936170212766,0.7011494252873564,0.4852272727272727,0.22829545454545452,61,19,33,0.184309720993042
186_320_0-16_245824983299933,0.7736842105263158,0.6228813559322034,0.6901408450704226,0.4923444976076555,0.2917703349282297,147,43,89,0.4740617275238037
186_320_320-16_245824983299933,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.21212121212121213,0.10075757575757574,56,40,120,0.1853892803192138
186_640_0-16_245824983299933,0.7301587301587301,0.5702479338842975,0.6403712296983759,0.3982683982683982,0.25262145262145264,138,51,104,0.3986537456512451
186_640_320-16_245824983299933,0.6347826086956522,0.5104895104895105,0.5658914728682171,0.34624505928853755,0.14901185770750985,73,42,70,0.2162830829620361
186_960_0-16_245824983299933,0.6344086021505376,0.4816326530612245,0.5475638051044084,0.2883675464320625,0.16544477028347995,118,68,127,0.4654970169067383
186_960_320-16_245824983299933,0.7358490566037735,0.5098039215686274,0.6023166023166022,0.40137221269296736,0.20343053173241854,78,28,75,0.2044739723205566
198_0_0-16_245824983299933,0.7395833333333334,0.4479495268138801,0.5579567779960707,0.33617424242424243,0.19322916666666667,142,50,175,0.2906150817871094
198_0_320-16_245824983299933,0.7692307692307693,0.47368421052631576,0.5863192182410423,0.34965034965034963,0.19199689199689202,90,27,100,0.1934635639190673
198_1280_0-11_016700066800267,0.6644736842105263,0.452914798206278,0.5386666666666666,0.30203349282296654,0.1465909090909091,101,51,122,0.2505536079406738
198_1280_320-11_016700066800267,0.6363636363636364,0.44144144144144143,0.5212765957446808,0.2892561983471074,0.11357733175914993,49,28,62,0.1142590045928955
198_320_0-16_245824983299933,0.6971153846153846,0.43283582089552236,0.5340699815837937,0.3168706293706294,0.17845279720279722,145,63,190,0.3689799308776855
198_320_320-16_245824983299933,0.5934959349593496,0.4124293785310734,0.48666666666666675,0.2697708795269771,0.12091648189209166,73,50,104,0.2669229507446289
198_640_0-16_245824983299933,0.7403846153846154,0.48427672955974843,0.5855513307984791,0.33653846153846156,0.18378496503496505,154,54,164,0.3628458976745605
198_640_320-16_245824983299933,0.7786885245901639,0.5,0.6089743589743589,0.42473919523099846,0.18375558867362146,95,27,95,0.2007412910461425
198_960_0-16_245824983299933,0.6781115879828327,0.4744744744744745,0.558303886925795,0.30823253999219663,0.16621147093250097,158,75,175,0.3714404106140136
198_960_320-16_245824983299933,0.6721311475409836,0.4,0.5015290519877675,0.3055141579731744,0.1292101341281669,82,40,123,0.2329382896423339
199_0_0-16_245824983299933,0.6782178217821783,0.43354430379746833,0.528957528957529,0.3082808280828083,0.1608010801080108,137,65,179,0.3599200248718261
199_0_320-16_245824983299933,0.7027027027027027,0.40625,0.5148514851485149,0.31941031941031944,0.12792792792792795,78,33,114,0.1474759578704834
199_1280_0-11_016700066800267,0.6369426751592356,0.4444444444444444,0.5235602094240837,0.2895193977996526,0.12854661262304573,100,57,125,0.2074496746063232
199_1280_320-11_016700066800267,0.6585365853658537,0.39416058394160586,0.4931506849315068,0.2394678492239468,0.09390243902439024,54,28,83,0.1208901405334472
199_320_0-16_245824983299933,0.7793427230046949,0.51875,0.6228893058161351,0.42509603072983354,0.24827144686299615,166,47,154,0.3597078323364258
199_320_320-16_245824983299933,0.7313432835820896,0.44954128440366975,0.5568181818181818,0.33242876526458615,0.15223880597014922,98,36,120,0.2899143695831299
199_640_0-16_245824983299933,0.7441860465116279,0.47619047619047616,0.5807622504537204,0.3382663847780127,0.1873572938689218,160,55,176,0.4044582843780517
199_640_320-16_245824983299933,0.723404255319149,0.5024630541871922,0.5930232558139537,0.39458413926499036,0.18826563507414573,102,39,101,0.3011271953582763
199_960_0-16_245824983299933,0.6470588235294118,0.4612903225806452,0.5386064030131827,0.29411764705882354,0.16137392019744962,143,78,167,0.3758327960968017
199_960_320-16_245824983299933,0.652542372881356,0.4375,0.5238095238095237,0.29661016949152547,0.14275808936825887,77,41,99,0.2082891464233398
19_0_0-16_245824983299933,0.9142857142857143,0.8533333333333334,0.8827586206896552,0.748051948051948,0.40896103896103897,192,18,33,0.2927672863006592
19_0_320-16_245824983299933,0.849624060150376,0.8014184397163121,0.8248175182481753,0.6951469583048531,0.3001367053998633,113,20,28,0.2010059356689453
19_1280_0-11_016700066800267,0.782608695652174,0.7605633802816901,0.7714285714285714,0.5691699604743083,0.21620553359683795,108,30,34,0.247227668762207
19_1280_320-11_016700066800267,0.8780487804878049,0.8888888888888888,0.8834355828220859,0.7184035476718403,0.2546563192904656,72,10,9,0.1410689353942871
19_320_0-16_245824983299933,0.8290155440414507,0.7619047619047619,0.794044665012407,0.6029203956665096,0.3273198304286387,160,33,50,0.4327855110168457
19_320_320-16_245824983299933,0.7862595419847328,0.7410071942446043,0.762962962962963,0.571825121443442,0.22505204718945176,103,28,36,0.3378219604492187
19_640_0-16_245824983299933,0.864321608040201,0.7889908256880734,0.8249400479616307,0.6285975331201462,0.33851073549566013,172,27,46,0.3453853130340576
19_640_320-16_245824983299933,0.864,0.8372093023255814,0.8503937007874015,0.7069090909090909,0.2986181818181818,108,17,21,0.1849877834320068
19_960_0-16_245824983299933,0.8834080717488789,0.8242677824267782,0.8528138528138528,0.7227884223399919,0.409580105992662,197,26,42,0.4658093452453613
19_960_320-16_245824983299933,0.8571428571428571,0.8793103448275862,0.8680851063829788,0.7012987012987012,0.3062643239113827,102,17,14,0.207585334777832
200_0_0-12_998396579369322,0.8404907975460123,0.8106508875739645,0.8253012048192773,0.6876742889012828,0.5191299498047964,137,26,32,0.3010945320129394
200_0_320-12_998396579369322,0.9314285714285714,0.8489583333333334,0.888283378746594,0.762077922077922,0.597038961038961,163,12,29,0.245176076889038
200_1280_0-12_998396579369322,0.9245283018867925,0.7696335078534031,0.8400000000000001,0.6723842195540309,0.5682675814751287,147,12,44,0.2837951183319092
200_1280_320-12_998396579369322,0.8816568047337278,0.7925531914893617,0.8347338935574229,0.6412049488972565,0.5424959655728887,149,20,39,0.5301647186279297
200_1600_0-11_008017103153394,0.88,0.7764705882352941,0.825,0.64,0.37096969696969695,132,18,38,0.216501235961914
200_1600_320-11_008017103153394,0.7972972972972973,0.7919463087248322,0.7946127946127945,0.5798525798525799,0.321007371007371,118,30,31,0.2755196094512939
200_320_0-12_998396579369322,0.8827160493827161,0.7647058823529411,0.8194842406876792,0.6419753086419754,0.5272166105499438,143,19,44,0.3350169658660888
200_320_320-12_998396579369322,0.8536585365853658,0.7526881720430108,0.8,0.6208425720620843,0.4641352549889136,140,24,46,0.2233452796936035
200_640_0-12_998396579369322,0.9119496855345912,0.7837837837837838,0.8430232558139535,0.6632361349342482,0.5030874785591767,145,14,40,0.2289192676544189
200_640_320-12_998396579369322,0.9230769230769231,0.8,0.8571428571428571,0.7552447552447553,0.5452931683700915,156,13,39,0.2383606433868408
200_960_0-12_998396579369322,0.934640522875817,0.8125,0.8693009118541033,0.7647058823529412,0.5682115270350565,143,10,33,0.1635870933532714
200_960_320-12_998396579369322,0.8830409356725146,0.8118279569892473,0.84593837535014,0.722488038277512,0.5194045720361509,151,20,35,0.2520837783813476
205_0_0-12_998396579369322,0.927536231884058,0.8366013071895425,0.8797250859106529,0.758893280632411,0.5808959156785244,128,10,25,0.1705048084259033
205_0_320-12_998396579369322,0.8623188405797102,0.7828947368421053,0.8206896551724139,0.627140974967062,0.49018445322793147,119,19,33,0.1731884479522705
205_1280_0-12_998396579369322,0.9782608695652174,0.8709677419354839,0.9215017064846416,0.8003952569169961,0.6693675889328063,135,3,20,0.2726421356201172
205_1280_320-12_998396579369322,0.8805031446540881,0.7734806629834254,0.8235294117647058,0.6403659233847914,0.5077758719268153,140,19,41,0.1993825435638427
205_1600_0-11_008017103153394,0.8666666666666667,0.8387096774193549,0.8524590163934426,0.7090909090909091,0.4258333333333334,104,16,20,0.129352331161499
205_1600_320-11_008017103153394,0.8181818181818182,0.8490566037735849,0.8333333333333334,0.6694214876033059,0.3818181818181818,90,20,16,0.1267592906951904
205_320_0-12_998396579369322,0.9342105263157895,0.8208092485549133,0.8738461538461539,0.764354066985646,0.5840311004784688,142,10,31,0.2128999233245849
205_320_320-12_998396579369322,0.9105691056910569,0.835820895522388,0.8715953307392997,0.7450110864745011,0.562749445676275,112,11,22,0.1746740341186523
205_640_0-12_998396579369322,0.9481481481481482,0.8951048951048951,0.920863309352518,0.7757575757575758,0.6745454545454546,128,7,15,0.1456794738769531
205_640_320-12_998396579369322,0.8993288590604027,0.8701298701298701,0.8844884488448844,0.7358145210494204,0.6258084197681515,134,15,20,0.1957213878631591
205_960_0-12_998396579369322,0.8582089552238806,0.8518518518518519,0.8550185873605949,0.7021709633649933,0.5986431478968791,115,19,20,0.1839246749877929
205_960_320-12_998396579369322,0.951048951048951,0.8292682926829268,0.8859934853420195,0.7781309599491418,0.6005721551176098,136,7,28,0.1835801601409912
210_0_0-12_998396579369322,0.8596491228070176,0.7135922330097088,0.7798408488063662,0.6251993620414673,0.4313662945241893,147,24,59,0.2377331256866455
210_0_320-12_998396579369322,0.8156424581005587,0.7411167512690355,0.776595744680851,0.5931945149822245,0.4409852717115287,146,33,51,0.2312061786651611
210_1280_0-12_998396579369322,0.8125,0.7447916666666666,0.7771739130434783,0.5909090909090909,0.45495867768595044,143,33,49,0.5189802646636963
210_1280_320-12_998396579369322,0.872093023255814,0.8108108108108109,0.8403361344537815,0.7135306553911205,0.5406976744186046,150,22,35,0.4715609550476074
210_1600_0-11_008017103153394,0.7865853658536586,0.7247191011235955,0.7543859649122807,0.5720620842572063,0.3062084257206208,129,35,49,0.2500479221343994
210_1600_320-11_008017103153394,0.8344370860927153,0.7325581395348837,0.7801857585139319,0.6068633353401566,0.3320288982540638,126,25,46,0.193603515625
210_320_0-12_998396579369322,0.9395604395604396,0.7844036697247706,0.8549999999999999,0.6833166833166833,0.5402097902097902,171,11,47,0.2761640548706054
210_320_320-12_998396579369322,0.8505747126436781,0.729064039408867,0.7851458885941645,0.6185997910135841,0.46572622779519335,148,26,55,0.2735881805419922
210_640_0-12_998396579369322,0.8839779005524862,0.7804878048780488,0.8290155440414507,0.6428930185836262,0.5058764439979909,160,21,45,0.3026554584503174
210_640_320-12_998396579369322,0.898936170212766,0.786046511627907,0.8387096774193548,0.6537717601547389,0.5446808510638299,169,19,46,0.258275032043457
210_960_0-12_998396579369322,0.8315789473684211,0.7383177570093458,0.7821782178217822,0.6047846889952153,0.4420574162679426,158,32,56,0.2933180332183838
210_960_320-12_998396579369322,0.8950276243093923,0.7297297297297297,0.803970223325062,0.6509291813159217,0.4773982923154194,162,19,60,0.2167315483093261
224_0_0-12_998396579369322,0.8009950248756219,0.6851063829787234,0.7385321100917431,0.5097241067390321,0.3510628674807779,161,40,74,0.2976889610290527
224_0_320-12_998396579369322,0.8173076923076923,0.7024793388429752,0.7555555555555555,0.5944055944055944,0.3876311188811189,170,38,72,0.3338925838470459
224_1280_0-12_998396579369322,0.7314814814814815,0.6556016597510373,0.6914660831509847,0.46548821548821545,0.33160774410774413,158,58,83,0.2963089942932129
224_1280_320-12_998396579369322,0.7951219512195122,0.659919028340081,0.7212389380530972,0.5059866962305987,0.37587583148558756,163,42,84,0.3378844261169433
224_1600_0-11_008017103153394,0.7012195121951219,0.696969696969697,0.6990881458966565,0.44623059866962306,0.2513858093126386,115,49,50,0.2383639812469482
224_1600_320-11_008017103153394,0.8588957055214724,0.7821229050279329,0.8187134502923976,0.6246514221974345,0.35287228109314006,140,23,39,0.2060248851776123
224_320_0-12_998396579369322,0.832579185520362,0.7666666666666667,0.7982646420824295,0.6055121349238997,0.4510489510489511,184,37,56,0.3081693649291992
224_320_320-12_998396579369322,0.7536945812807881,0.6652173913043479,0.7066974595842956,0.4796238244514106,0.3498880429914913,153,50,77,0.3126246929168701
224_640_0-12_998396579369322,0.7934272300469484,0.7161016949152542,0.7527839643652562,0.5770379854886897,0.4020913358941528,169,44,67,0.3583505153656006
224_640_320-12_998396579369322,0.8137254901960784,0.6720647773279352,0.7361419068736141,0.517825311942959,0.37250445632798573,166,38,81,0.3619632720947265
224_960_0-12_998396579369322,0.8232323232323232,0.7117903930131004,0.7634660421545667,0.5987144168962351,0.4226354453627181,163,35,66,0.285412073135376
224_960_320-12_998396579369322,0.7695852534562212,0.6788617886178862,0.7213822894168467,0.4897360703812316,0.34662756598240463,167,50,79,0.4088277816772461
226_0_0-12_998396579369322,0.8796992481203008,0.8478260869565217,0.8634686346863469,0.719753930280246,0.5764183185235816,117,16,21,0.2128510475158691
226_0_320-12_998396579369322,0.8769230769230769,0.7972027972027972,0.8351648351648352,0.6377622377622377,0.4981818181818182,114,16,29,0.2335062026977539
226_1280_0-12_998396579369322,0.9230769230769231,0.8823529411764706,0.9022556390977443,0.7552447552447553,0.6350349650349651,120,10,16,0.1917533874511718
226_1280_320-12_998396579369322,0.9304347826086956,0.8991596638655462,0.9145299145299145,0.7612648221343874,0.6452964426877469,107,8,12,0.1920080184936523
226_1600_0-11_008017103153394,0.8557692307692307,0.8317757009345794,0.8436018957345972,0.7001748251748251,0.41923076923076924,89,15,18,0.144240140914917
226_1600_320-11_008017103153394,0.8846153846153846,0.8518518518518519,0.8679245283018868,0.7237762237762237,0.4649475524475524,92,12,16,0.1450862884521484
226_320_0-12_998396579369322,0.9090909090909091,0.873015873015873,0.8906882591093116,0.743801652892562,0.6147257700976709,110,11,16,0.2013037204742431
226_320_320-12_998396579369322,0.9130434782608695,0.8898305084745762,0.9012875536480687,0.7470355731225297,0.6139920948616601,105,10,13,0.3040204048156738
226_640_0-12_998396579369322,0.9024390243902439,0.8604651162790697,0.8809523809523809,0.738359201773836,0.5954915003695491,111,12,18,0.2095615863800048
226_640_320-12_998396579369322,0.8740740740740741,0.8489208633093526,0.8613138686131386,0.7151515151515152,0.5854545454545456,118,17,21,0.2418944835662841
226_960_0-12_998396579369322,0.8703703703703703,0.8392857142857143,0.8545454545454546,0.712121212121212,0.5683501683501684,94,14,18,0.1596548557281494
226_960_320-12_998396579369322,0.911504424778761,0.8306451612903226,0.8691983122362869,0.7457763475462591,0.5602574416733709,103,10,21,0.2034974098205566
22_0_0-16_245824983299933,0.8228782287822878,0.6482558139534884,0.7252032520325203,0.523649781952365,0.3469641060046964,223,48,121,0.3959205150604248
22_0_320-16_245824983299933,0.8618421052631579,0.6390243902439025,0.7338935574229691,0.548444976076555,0.2938397129186603,131,21,74,0.1886894702911377
22_1280_0-11_016700066800267,0.7965116279069767,0.6715686274509803,0.7287234042553191,0.5068710359408034,0.26453488372093026,137,35,67,0.2150776386260986
22_1280_320-11_016700066800267,0.6635514018691588,0.5590551181102362,0.6068376068376069,0.3619371282922685,0.1598130841121495,71,36,56,0.1351716518402099
22_320_0-16_245824983299933,0.8192771084337349,0.6163141993957704,0.7034482758620689,0.5213581599123768,0.30890836071558964,204,45,127,0.3506703376770019
22_320_320-16_245824983299933,0.689873417721519,0.5505050505050505,0.6123595505617978,0.37629459148446487,0.18722669735327963,109,49,89,0.178565502166748
22_640_0-16_245824983299933,0.763265306122449,0.6382252559726962,0.6951672862453531,0.48571428571428577,0.31636363636363635,187,58,106,0.3696048259735107
22_640_320-16_245824983299933,0.891156462585034,0.6787564766839378,0.7705882352941176,0.5670995670995671,0.2983920841063698,131,16,62,0.2010905742645263
22_960_0-16_245824983299933,0.8837209302325582,0.672566371681416,0.7638190954773871,0.5623678646934461,0.38597603946441156,228,30,111,0.3708927631378174
22_960_320-16_245824983299933,0.8427672955974843,0.6802030456852792,0.7528089887640449,0.5363064608347627,0.28124642652944537,134,25,63,0.3143706321716308
230_0_0-12_998396579369322,0.8451612903225807,0.6894736842105263,0.7594202898550724,0.5378299120234604,0.426158357771261,131,24,59,0.3038322925567627
230_0_320-12_998396579369322,0.8402366863905325,0.743455497382199,0.788888888888889,0.6110812264658418,0.4736955352339967,142,27,49,0.2974381446838379
230_1280_0-12_998396579369322,0.874251497005988,0.6886792452830188,0.7704485488126649,0.5563418617310834,0.43238976592269995,146,21,66,0.3343150615692138
230_1280_320-12_998396579369322,0.8811188811188811,0.7,0.780185758513932,0.5607120152574698,0.43261284170375075,126,17,54,0.26857590675354
230_1600_0-11_008017103153394,0.8461538461538461,0.7236842105263158,0.7801418439716312,0.6153846153846154,0.32811188811188813,110,20,42,0.4064455032348633
230_1600_320-11_008017103153394,0.8636363636363636,0.76,0.8085106382978724,0.628099173553719,0.3421487603305785,133,21,42,0.4323813915252685
230_320_0-12_998396579369322,0.8333333333333334,0.7474226804123711,0.7880434782608695,0.6060606060606061,0.4442528735632184,145,29,49,0.3300750255584717
230_320_320-12_998396579369322,0.8268156424581006,0.6915887850467289,0.7531806615776081,0.5261554088369731,0.3701879126460132,148,31,66,0.3595130443572998
230_640_0-12_998396579369322,0.8679245283018868,0.745945945945946,0.8023255813953488,0.6312178387650086,0.4919954259576901,138,21,47,0.265233039855957
230_640_320-12_998396579369322,0.8614457831325302,0.7526315789473684,0.803370786516854,0.6265060240963856,0.5294633077765608,143,23,47,0.2950294017791748
230_960_0-12_998396579369322,0.8342857142857143,0.7336683417085427,0.7807486631016042,0.6067532467532467,0.46270129870129867,146,29,53,0.3051769733428955
230_960_320-12_998396579369322,0.8470588235294118,0.7128712871287128,0.7741935483870968,0.6160427807486631,0.4427807486631015,144,26,58,0.3166549205780029
233_0_0-12_998396579369322,0.9230769230769231,0.7777777777777778,0.8442211055276381,0.6713286713286714,0.5402597402597403,84,7,24,0.1213312149047851
233_0_320-12_998396579369322,0.898876404494382,0.8695652173913043,0.8839779005524863,0.735444330949949,0.6407558733401431,80,9,12,0.1717913150787353
233_1280_0-12_998396579369322,0.9213483146067416,0.845360824742268,0.8817204301075268,0.7538304392236977,0.655464759959142,82,7,15,0.1515486240386963
233_1280_320-12_998396579369322,0.8932038834951457,0.9387755102040817,0.9154228855721394,0.8120035304501324,0.7131509267431597,92,11,6,0.1527109146118164
233_1600_0-11_008017103153394,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.6914212548015365,0.41459667093469915,60,11,11,0.1088824272155761
233_1600_320-11_008017103153394,0.9305555555555556,0.8701298701298701,0.8993288590604027,0.7613636363636364,0.5325757575757576,67,5,10,0.1147296428680419
233_320_0-12_998396579369322,0.9038461538461539,0.8867924528301887,0.8952380952380953,0.7395104895104896,0.6427447552447553,94,10,12,0.1842265129089355
233_320_320-12_998396579369322,0.91,0.883495145631068,0.896551724137931,0.7445454545454545,0.6406363636363636,91,9,12,0.1703391075134277
233_640_0-12_998396579369322,0.9550561797752809,0.8415841584158416,0.894736842105263,0.7814096016343207,0.6397344228804902,85,4,16,0.1245176792144775
233_640_320-12_998396579369322,0.897196261682243,0.8727272727272727,0.8847926267281107,0.7340696686491078,0.6423109600679694,96,11,14,0.1501157283782959
233_960_0-12_998396579369322,0.9080459770114943,0.8315789473684211,0.8681318681318682,0.7429467084639498,0.6018808777429466,79,8,16,0.1316971778869629
233_960_320-12_998396579369322,0.9509803921568627,0.8818181818181818,0.9150943396226415,0.7780748663101604,0.6576648841354723,97,5,13,0.1278204917907714
250_0_0-11_55893536121673,0.8898305084745762,0.8974358974358975,0.8936170212765957,0.7280431432973806,0.6030816640986133,105,13,12,0.1502425670623779
250_0_320-11_55893536121673,0.9576271186440678,0.875968992248062,0.9149797570850203,0.7835130970724191,0.6540832049306625,113,5,16,0.1974282264709472
250_0_640-11_55893536121673,1.0,0.9666666666666667,0.983050847457627,0.9090909090909091,0.7836990595611285,29,0,1,0.0293896198272705
250_1280_0-11_55893536121673,0.9126984126984127,0.8518518518518519,0.8812260536398467,0.7467532467532467,0.6255411255411255,115,11,20,0.1558730602264404
250_1280_320-11_55893536121673,0.890625,0.8507462686567164,0.8702290076335878,0.7286931818181818,0.55625,114,14,20,0.1427125930786132
250_1280_640-11_55893536121673,1.0,0.84375,0.9152542372881356,0.8181818181818182,0.6737373737373737,27,0,5,0.0559535026550293
250_1600_0-11_55893536121673,0.8660714285714286,0.9150943396226415,0.8899082568807338,0.7873376623376624,0.6112012987012988,97,15,9,0.2032103538513183
250_1600_320-11_55893536121673,0.9215686274509803,0.8623853211009175,0.8909952606635071,0.7540106951871657,0.6228163992869875,94,8,15,0.1601641178131103
250_1600_640-11_55893536121673,1.0,0.9032258064516129,0.9491525423728813,0.9090909090909091,0.7162337662337662,28,0,3,0.0564191341400146
250_1920_0-6_64638783269962,0.9032258064516129,0.875,0.8888888888888888,0.7390029325513197,0.5190615835777126,56,6,8,0.1335163116455078
250_1920_320-6_64638783269962,0.9565217391304348,0.8918918918918919,0.9230769230769231,0.782608695652174,0.5205533596837945,66,3,8,0.1087541580200195
250_1920_640-6_64638783269962,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.5358851674641149,0.3181818181818182,14,5,5,0.0258231163024902
250_320_0-11_55893536121673,0.9224806201550387,0.875,0.8981132075471698,0.7547568710359408,0.6538407329105003,119,10,17,0.1940746307373047
250_320_320-11_55893536121673,0.9302325581395349,0.8275862068965517,0.8759124087591241,0.7610993657505286,0.5599718111346019,120,9,25,0.18587327003479
250_320_640-11_55893536121673,0.9230769230769231,0.8780487804878049,0.9,0.7552447552447553,0.6377622377622378,36,3,5,0.0379984378814697
250_640_0-11_55893536121673,0.8842975206611571,0.781021897810219,0.8294573643410854,0.6431254695717507,0.5424492862509391,107,14,30,0.2039198875427246
250_640_320-11_55893536121673,0.9032258064516129,0.8484848484848485,0.875,0.7390029325513197,0.5816715542521994,112,12,20,0.1882004737854004
250_640_640-11_55893536121673,0.9032258064516129,0.8,0.8484848484848486,0.7390029325513197,0.6076246334310851,28,3,7,0.0338060855865478
250_960_0-11_55893536121673,0.9426229508196722,0.8984375,0.92,0.7712369597615499,0.6447093889716841,115,7,13,0.1486096382141113
250_960_320-11_55893536121673,0.9384615384615385,0.9242424242424242,0.9312977099236641,0.8531468531468532,0.701958041958042,122,8,10,0.1383640766143798
250_960_640-11_55893536121673,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.563049853372434,0.4055718475073314,24,7,7,0.0509524345397949
253_0_0-11_55893536121673,0.9043478260869565,0.859504132231405,0.8813559322033899,0.7399209486166007,0.6120158102766798,104,11,17,0.1595485210418701
253_0_320-11_55893536121673,0.8188976377952756,0.8455284552845529,0.832,0.6700071581961345,0.5619183965640658,104,23,19,0.2814564704895019
253_0_640-11_55893536121673,0.8888888888888888,0.7741935483870968,0.8275862068965517,0.6464646464646464,0.5104377104377104,24,3,7,0.0520579814910888
253_1280_0-11_55893536121673,0.9236641221374046,0.8461538461538461,0.8832116788321167,0.7557251908396946,0.6138098542678695,121,10,22,0.1633875370025634
253_1280_320-11_55893536121673,0.9083333333333333,0.8074074074074075,0.8549019607843137,0.7431818181818183,0.5187878787878788,109,11,26,0.1696834564208984
253_1280_640-11_55893536121673,0.9583333333333334,0.8846153846153846,0.9199999999999999,0.7840909090909091,0.6469696969696969,23,1,3,0.0370512008666992
253_1600_0-11_55893536121673,0.9421487603305785,0.8142857142857143,0.8735632183908045,0.7708489857250188,0.5783621337340346,114,7,26,0.2868506908416748
253_1600_320-11_55893536121673,0.8934426229508197,0.8384615384615385,0.865079365079365,0.7309985096870343,0.5748882265275708,109,13,21,0.239382266998291
253_1600_640-11_55893536121673,1.0,0.8823529411764706,0.9375,0.8181818181818182,0.6627272727272728,30,0,4,0.0463697910308837
253_1920_0-6_64638783269962,0.7631578947368421,0.7073170731707317,0.7341772151898733,0.5550239234449761,0.3049043062200957,58,18,24,0.1180911064147949
253_1920_320-6_64638783269962,0.8648648648648649,0.8533333333333334,0.8590604026845637,0.7076167076167077,0.44041769041769047,64,10,11,0.1168649196624755
253_1920_640-6_64638783269962,0.9,0.9473684210526315,0.9230769230769231,0.8181818181818182,0.6004545454545454,18,2,1,0.029142141342163
253_320_0-11_55893536121673,0.8962962962962963,0.852112676056338,0.8736462093862815,0.7333333333333333,0.5894949494949495,121,14,21,0.1622509956359863
253_320_320-11_55893536121673,0.9044117647058824,0.8541666666666666,0.8785714285714286,0.7399732620320857,0.6030748663101605,123,13,21,0.169208288192749
253_320_640-11_55893536121673,0.90625,0.9666666666666667,0.9354838709677419,0.8238636363636364,0.7187499999999999,29,3,1,0.0456225872039794
253_640_0-11_55893536121673,0.9172932330827067,0.8413793103448276,0.8776978417266187,0.7505126452494874,0.6002734107997266,122,11,23,0.1492342948913574
253_640_320-11_55893536121673,0.8888888888888888,0.8549618320610687,0.8715953307392995,0.7272727272727273,0.593939393939394,112,14,19,0.1690211296081543
253_640_640-11_55893536121673,0.9565217391304348,0.8148148148148148,0.8800000000000001,0.782608695652174,0.5913043478260869,22,1,5,0.0344440937042236
253_960_0-11_55893536121673,0.8548387096774194,0.8548387096774194,0.8548387096774194,0.6994134897360703,0.5745601173020527,106,18,18,0.1747386455535888
253_960_320-11_55893536121673,0.9411764705882353,0.8421052631578947,0.8888888888888888,0.7700534759358288,0.6029029793735676,112,7,21,0.1381013393402099
253_960_640-11_55893536121673,0.8928571428571429,0.8333333333333334,0.8620689655172413,0.7305194805194806,0.6084415584415583,25,3,5,0.039013385772705
255_0_0-11_55893536121673,0.9328859060402684,0.8176470588235294,0.8714733542319749,0.7632702867602196,0.5758389261744966,139,10,31,0.160226821899414
255_0_320-11_55893536121673,0.8620689655172413,0.7267441860465116,0.7886435331230284,0.6269592476489028,0.44206896551724145,125,20,47,0.1986455917358398
255_0_640-11_55893536121673,0.8285714285714286,0.8529411764705882,0.8405797101449276,0.6779220779220779,0.5436363636363637,29,6,5,0.0440492630004882
255_1280_0-11_55893536121673,0.8974358974358975,0.7954545454545454,0.8433734939759037,0.6526806526806527,0.507925407925408,140,16,36,0.2797446250915527
255_1280_320-11_55893536121673,0.9384615384615385,0.8299319727891157,0.8808664259927798,0.7678321678321679,0.608951048951049,122,8,25,0.1440188884735107
255_1280_640-11_55893536121673,0.8717948717948718,0.7906976744186046,0.8292682926829267,0.634032634032634,0.49207459207459203,34,5,9,0.0525100231170654
255_1600_0-11_55893536121673,0.89171974522293,0.8333333333333334,0.8615384615384616,0.7295888824551245,0.5614939200926463,140,17,28,0.2172012329101562
255_1600_320-11_55893536121673,0.9064748201438849,0.8571428571428571,0.881118881118881,0.7416612164813604,0.5958142576847613,126,13,21,0.1987912654876709
255_1600_640-11_55893536121673,0.8,0.7368421052631579,0.7671232876712328,0.5818181818181819,0.48285714285714293,28,7,10,0.0510315895080566
255_1920_0-6_64638783269962,0.8169014084507042,0.7837837837837838,0.8,0.5941101152368758,0.38040973111395643,58,13,16,0.1102113723754882
255_1920_320-6_64638783269962,0.8863636363636364,0.7959183673469388,0.8387096774193548,0.6446280991735537,0.4037190082644628,78,10,20,0.1188514232635498
255_1920_640-6_64638783269962,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.5757575757575757,0.328409090909091,19,5,5,0.0379502773284912
255_320_0-11_55893536121673,0.8888888888888888,0.8053691275167785,0.8450704225352113,0.7272727272727273,0.5486195286195287,120,15,29,0.1775977611541748
255_320_320-11_55893536121673,0.8846153846153846,0.8214285714285714,0.8518518518518519,0.7237762237762237,0.5624475524475525,115,15,25,0.1509351730346679
255_320_640-11_55893536121673,0.9354838709677419,0.8285714285714286,0.8787878787878788,0.7653958944281524,0.5947214076246333,29,2,6,0.0376894474029541
255_640_0-11_55893536121673,0.9041095890410958,0.8098159509202454,0.854368932038835,0.7397260273972602,0.5543586550435865,132,14,31,0.2130868434906005
255_640_320-11_55893536121673,0.8775510204081632,0.8657718120805369,0.8716216216216215,0.7179962894248608,0.5863327149041434,129,18,20,0.198941946029663
