method,precision,recall,f1-score,map50,map50-95,tp,fp,fn,segmentation_time
225_0-12_998396579369322,0.42035398230088494,0.6985294117647058,0.5248618784530388,0.26749798873692676,0.06769911504424779,95,131,41,2.492175817489624
225_11-11_008017103153394,0.39790575916230364,0.6440677966101694,0.49190938511326865,0.25321275583055686,0.07034745359352688,76,115,42,2.5977845191955566
225_7-12_998396579369322,0.405982905982906,0.7037037037037037,0.5149051490514907,0.29526029526029524,0.08139083139083139,95,139,40,2.829385280609131
225_9-12_998396579369322,0.4669811320754717,0.7226277372262774,0.5673352435530086,0.33962264150943394,0.09150943396226416,99,113,38,2.723752737045288
226_11-11_008017103153394,0.49,0.7101449275362319,0.5798816568047337,0.3563636363636364,0.09881818181818182,49,51,20,2.609567403793335
226_2-12_998396579369322,0.5289256198347108,0.7619047619047619,0.624390243902439,0.38467317806160783,0.11833208114199852,64,57,20,2.6558878421783447
227_4-12_998396579369322,0.38405797101449274,0.7681159420289855,0.5120772946859903,0.27931488801054016,0.07997364953886693,53,85,16,2.638017416000366
227_8-12_998396579369322,0.31210191082802546,0.7424242424242424,0.43946188340807174,0.22698320787492762,0.07324840764331211,49,108,17,2.489246129989624
228_2-12_998396579369322,0.3954802259887006,0.6666666666666666,0.4964539007092198,0.2516692347200822,0.07288135593220338,70,107,35,2.560870409011841
228_8-12_998396579369322,0.35638297872340424,0.6568627450980392,0.4620689655172414,0.22678916827853,0.05962282398452612,67,121,35,2.6705784797668457
229_6-12_998396579369322,0.44782608695652176,0.6821192052980133,0.5406824146981628,0.2849802371541502,0.07960474308300396,103,127,48,2.6477668285369877
22_9-11_016700066800267,0.6229508196721312,0.6495726495726496,0.6359832635983262,0.39642324888226527,0.12078986587183307,76,46,41,2.5446605682373047
230_5-11_008017103153394,0.5967741935483871,0.6065573770491803,0.6016260162601627,0.3797653958944282,0.09552785923753666,74,50,48,2.4903314113616943
230_8-12_998396579369322,0.6283783783783784,0.5886075949367089,0.6078431372549019,0.34275184275184273,0.10737100737100738,93,55,65,2.56435775756836
231_0-12_998396579369322,0.6280487804878049,0.6477987421383647,0.6377708978328174,0.39966740576496673,0.11940133037694015,103,61,56,2.567528486251831
231_3-12_998396579369322,0.5393258426966292,0.64,0.5853658536585366,0.34320735444330946,0.12201225740551583,96,82,54,3.1119818687438965
231_6-12_998396579369322,0.6582278481012658,0.6303030303030303,0.6439628482972135,0.41887226697353275,0.12025316455696204,104,54,61,2.6828572750091557
232_10-12_998396579369322,0.5284090909090909,0.5740740740740741,0.5502958579881657,0.2882231404958678,0.09111570247933884,93,83,69,2.4922525882720947
232_7-12_998396579369322,0.5497076023391813,0.6351351351351351,0.5893416927899686,0.34981392876129713,0.09861775651249335,94,77,54,2.499702215194702
232_8-12_998396579369322,0.5123456790123457,0.50920245398773,0.5107692307692309,0.27946127946127947,0.0734567901234568,83,79,80,2.4044301509857178
234_11-11_008017103153394,0.64,0.64,0.64,0.4072727272727273,0.11090909090909092,16,9,9,2.383251428604126
235_1-12_998396579369322,0.6122448979591837,0.759493670886076,0.6779661016949152,0.4452690166975881,0.1450834879406308,60,38,19,2.547379493713379
235_7-12_998396579369322,0.7088607594936709,0.717948717948718,0.713375796178344,0.5155350978135789,0.1721518987341772,56,23,22,2.2965903282165527
236_11-11_008017103153394,0.496,0.5535714285714286,0.5232067510548524,0.27054545454545453,0.06945454545454546,62,63,50,2.380786180496216
236_7-12_998396579369322,0.5660377358490566,0.6081081081081081,0.5863192182410423,0.3602058319039451,0.09862778730703259,90,69,58,2.651453018188477
237_6-12_998396579369322,0.5225806451612903,0.6428571428571429,0.5765124555160143,0.33255131964809387,0.08967741935483872,81,74,45,2.5561463832855225
238_1-12_998396579369322,0.5733333333333334,0.5375,0.5548387096774193,0.31272727272727274,0.09830303030303031,43,32,37,2.373356580734253
238_8-12_998396579369322,0.5841584158415841,0.6020408163265306,0.5929648241206029,0.37173717371737164,0.11521152115211519,59,42,39,2.5429649353027344
239_1-12_998396579369322,0.5432692307692307,0.5594059405940595,0.5512195121951219,0.2963286713286713,0.09654720279720279,113,95,89,2.54919695854187
239_11-11_008017103153394,0.5286624203821656,0.538961038961039,0.5337620578778135,0.28836132020845395,0.07857556456282572,83,74,71,2.458667039871216
239_5-11_008017103153394,0.5280898876404494,0.5402298850574713,0.5340909090909092,0.2880490296220633,0.07099080694586311,94,84,80,2.4852938652038574
23_5-16_245824983299933,0.4132231404958678,0.36764705882352944,0.38910505836575876,0.15026296018031557,0.03643876784372653,50,71,86,2.2898483276367188
23_7-16_245824983299933,0.3888888888888889,0.362962962962963,0.37547892720306514,0.1414141414141414,0.04025974025974026,49,77,86,2.293409585952759
240_11-11_008017103153394,0.5564516129032258,0.8214285714285714,0.6634615384615384,0.45527859237536655,0.15014662756598238,69,55,15,2.8606374263763428
240_4-12_998396579369322,0.573170731707317,0.8034188034188035,0.6690391459074734,0.46895787139689576,0.14301552106430154,94,70,23,2.5289571285247803
241_0-12_998396579369322,0.6424242424242425,0.803030303030303,0.7138047138047139,0.5256198347107438,0.15195592286501375,106,59,26,2.420067071914673
241_10-12_998396579369322,0.5470588235294118,0.775,0.6413793103448275,0.39786096256684494,0.12967914438502676,93,77,27,2.587989091873169
241_11-11_008017103153394,0.6268656716417911,0.717948717948718,0.6693227091633466,0.45590230664857534,0.12632293080054274,84,50,33,3.2884061336517334
241_5-11_008017103153394,0.5031847133757962,0.7523809523809524,0.6030534351145038,0.36595251881876084,0.10144759698899826,79,78,26,2.6586012840271
241_7-12_998396579369322,0.5775401069518716,0.864,0.6923076923076923,0.47253281477880404,0.16096256684491977,108,79,17,2.662733316421509
241_8-12_998396579369322,0.5747126436781609,0.7633587786259542,0.6557377049180328,0.4179728317659352,0.12345872518286309,100,74,31,2.587768077850342
242_0-12_998396579369322,0.4725274725274725,0.8431372549019608,0.6056338028169014,0.3866133866133866,0.1124875124875125,86,96,16,2.442689657211304
242_4-12_998396579369322,0.4666666666666667,0.717948717948718,0.5656565656565657,0.3393939393939394,0.10212121212121213,84,96,33,2.498368978500366
242_6-12_998396579369322,0.5632183908045977,0.7903225806451613,0.6577181208053691,0.4096133751306165,0.12220480668756531,98,76,26,2.510169982910156
242_9-12_998396579369322,0.5103092783505154,0.8114754098360656,0.6265822784810127,0.41752577319587625,0.12057169634489222,99,95,23,2.492448568344116
243_6-12_998396579369322,0.5475113122171946,0.7658227848101266,0.6385224274406334,0.3981900452488688,0.11332784862196628,121,100,37,2.499275922775269
243_8-12_998396579369322,0.5023041474654378,0.6770186335403726,0.5767195767195767,0.3196480938416423,0.09597821533305405,109,108,52,2.4164788722991943
244_4-12_998396579369322,0.6113744075829384,0.7413793103448276,0.6701298701298701,0.44463593278759156,0.14890133563119345,129,82,45,2.5490641593933105
245_11-11_008017103153394,0.5815602836879432,0.7884615384615384,0.6693877551020407,0.42295293359123143,0.13094777562862667,82,59,22,2.470590114593506
245_7-12_998396579369322,0.5567567567567567,0.7463768115942029,0.6377708978328174,0.4049140049140049,0.13842751842751844,103,82,35,2.4180796146392822
246_1-12_998396579369322,0.5808080808080808,0.7012195121951219,0.6353591160220994,0.42240587695133147,0.11652892561983472,115,83,49,2.663358688354492
246_2-12_998396579369322,0.5803108808290155,0.8,0.6726726726726726,0.47479981158737633,0.13810645313235986,112,81,28,2.864161968231201
246_6-12_998396579369322,0.5247524752475248,0.8153846153846154,0.6385542168674698,0.42934293429342935,0.1293879387938794,106,96,24,2.7452175617218018
246_7-12_998396579369322,0.49748743718592964,0.8181818181818182,0.61875,0.4070351758793969,0.11630881681132939,99,100,22,2.6956276893615723
247_10-12_998396579369322,0.581151832460733,0.7655172413793103,0.6607142857142857,0.42265587815326033,0.13150880533079484,111,80,34,2.548588991165161
247_11-11_008017103153394,0.582089552238806,0.7722772277227723,0.6638297872340426,0.4233378561736771,0.1278833107191316,78,56,23,2.4353935718536377
247_2-12_998396579369322,0.6071428571428571,0.7933333333333333,0.6878612716763005,0.44155844155844154,0.12694805194805195,119,77,31,2.489953756332397
247_5-11_008017103153394,0.5222222222222223,0.8245614035087719,0.6394557823129252,0.4272727272727273,0.1083838383838384,94,86,20,2.43566370010376
247_7-12_998396579369322,0.5396825396825397,0.8095238095238095,0.6476190476190475,0.44155844155844154,0.12563732563732563,102,87,24,2.517339944839477
248_11-11_008017103153394,0.5966386554621849,0.7888888888888889,0.6794258373205742,0.43391902215431627,0.13170359052711994,71,48,19,2.3839035034179688
248_5-11_008017103153394,0.6766917293233082,0.8181818181818182,0.7407407407407408,0.5536568694463431,0.1680792891319207,90,43,20,2.4096240997314453
248_9-12_998396579369322,0.5973154362416108,0.839622641509434,0.6980392156862745,0.488712629652227,0.14478340451494814,89,60,17,2.3600425720214844
249_6-12_998396579369322,0.5443037974683544,0.819047619047619,0.6539923954372623,0.4453394706559264,0.12105868814729574,86,72,19,2.6005513668060303
24_0-16_245824983299933,0.40512820512820513,0.3744075829383886,0.3891625615763547,0.14731934731934732,0.04195804195804196,79,116,132,2.6109890937805176
24_1-16_245824983299933,0.42786069651741293,0.3788546255506608,0.40186915887850466,0.15558570782451378,0.043102668475802804,86,115,141,2.590038776397705
24_5-16_245824983299933,0.5161290322580645,0.3902439024390244,0.4444444444444444,0.187683284457478,0.05347018572825024,48,45,75,2.249096155166626
250_19-11_55893536121673,0.3076923076923077,0.6153846153846154,0.4102564102564103,0.19580419580419584,0.04895104895104896,8,18,5,2.2181103229522705
250_20-6_64638783269962,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.7851239669421488,0.24421487603305786,19,3,2,2.2482495307922363
251_5-11_55893536121673,0.38823529411764707,0.6,0.4714285714285714,0.21176470588235297,0.05529411764705881,33,52,22,2.258838891983032
251_6-6_64638783269962,0.5945945945945946,0.7096774193548387,0.6470588235294118,0.43243243243243246,0.1117936117936118,22,15,9,2.1457698345184326
251_9-11_55893536121673,0.5,0.6909090909090909,0.5801526717557252,0.3181818181818182,0.08098086124401913,38,38,17,2.242401123046875
252_16-11_55893536121673,0.5555555555555556,0.8064516129032258,0.6578947368421053,0.45454545454545453,0.14060606060606062,25,20,6,2.203089952468872
252_17-11_55893536121673,0.4411764705882353,0.6,0.5084745762711865,0.24064171122994651,0.07941176470588235,15,19,10,2.1078712940216064
252_18-11_55893536121673,0.4523809523809524,0.9047619047619048,0.6031746031746031,0.41125541125541126,0.1354978354978355,19,23,2,2.097296714782715
252_20-6_64638783269962,1.0,0.9230769230769231,0.9600000000000001,0.9090909090909091,0.38181818181818183,12,0,1,2.135059118270874
252_5-11_55893536121673,0.5178571428571429,0.6214285714285714,0.564935064935065,0.3295454545454546,0.09274891774891775,87,81,53,2.328346014022827
253_10-11_55893536121673,0.41228070175438597,0.6438356164383562,0.5026737967914439,0.2623604465709729,0.06531100478468901,47,67,26,2.316365957260132
253_15-11_55893536121673,0.45161290322580644,0.875,0.5957446808510638,0.36950146627565983,0.11348973607038122,14,17,2,2.0613009929656982
253_17-11_55893536121673,0.42857142857142855,0.7058823529411765,0.5333333333333333,0.3116883116883117,0.07792207792207792,12,16,5,2.093259334564209
253_7-11_55893536121673,0.47244094488188976,0.759493670886076,0.5825242718446602,0.3435934144595562,0.09062276306370795,60,67,19,2.251173973083496
254_0-11_55893536121673,0.4661016949152542,0.7971014492753623,0.588235294117647,0.3389830508474576,0.10647149460708782,55,63,14,2.4491724967956543
254_9-11_55893536121673,0.45161290322580644,0.6746987951807228,0.5410628019323671,0.28739002932551316,0.07925219941348974,56,68,27,2.377506256103516
255_0-11_55893536121673,0.4666666666666667,0.7,0.56,0.29696969696969694,0.09212121212121212,70,80,30,2.2959847450256348
255_18-11_55893536121673,0.4473684210526316,0.6296296296296297,0.5230769230769231,0.28468899521531105,0.0729665071770335,17,21,10,2.062870740890503
255_2-11_55893536121673,0.4503311258278146,0.723404255319149,0.5551020408163266,0.32751354605659244,0.09205298013245033,68,83,26,2.1706249713897705
255_20-6_64638783269962,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8417508417508418,0.3138047138047138,25,2,2,2.048793077468872
255_7-11_55893536121673,0.5660377358490566,0.7317073170731707,0.6382978723404255,0.411663807890223,0.11120640365923384,90,69,33,2.378007650375366
255_8-11_55893536121673,0.40298507462686567,0.72,0.5167464114832535,0.2930800542740841,0.08147896879240163,54,80,21,2.363344430923462
257_11-11_55893536121673,0.5230769230769231,0.6938775510204082,0.5964912280701755,0.3328671328671329,0.08713286713286714,34,31,15,2.3268864154815674
257_18-11_55893536121673,0.45,0.6923076923076923,0.5454545454545455,0.2863636363636364,0.09454545454545456,9,11,4,2.112112283706665
257_3-11_55893536121673,0.5352112676056338,0.7037037037037037,0.608,0.38924455825864274,0.1145966709346991,38,33,16,2.462721109390259
257_5-11_55893536121673,0.5324675324675324,0.7735849056603774,0.6307692307692309,0.38724911452184174,0.10425029515938607,41,36,12,2.4524779319763184
257_6-6_64638783269962,0.627906976744186,0.75,0.6835443037974683,0.45665961945031713,0.17251585623678645,27,16,9,2.308602809906006
257_9-11_55893536121673,0.5061728395061729,0.640625,0.5655172413793104,0.3221099887766555,0.07676767676767678,41,40,23,2.459073305130005
258_4-11_55893536121673,0.46938775510204084,0.6764705882352942,0.5542168674698795,0.2987012987012987,0.09610389610389611,46,52,22,2.5542101860046387
258_6-6_64638783269962,0.5178571428571429,0.8285714285714286,0.6373626373626374,0.42370129870129875,0.14902597402597403,29,27,6,2.2738544940948486
259_0-11_55893536121673,0.39436619718309857,0.6086956521739131,0.47863247863247865,0.25096030729833546,0.06658130601792574,28,43,18,2.3923821449279785
259_18-11_55893536121673,0.5,0.8181818181818182,0.6206896551724137,0.4090909090909091,0.14595959595959596,9,9,2,2.1365067958831787
259_2-11_55893536121673,0.39436619718309857,0.56,0.4628099173553719,0.21510883482714468,0.057106274007682443,28,43,22,2.455838203430176
25_6-16_245824983299933,0.45263157894736844,0.41346153846153844,0.43216080402010054,0.20574162679425836,0.0431578947368421,43,52,61,2.4644603729248047
260_10-11_55893536121673,0.7477477477477478,0.7280701754385965,0.7377777777777778,0.5438165438165439,0.16904176904176907,83,28,31,2.5010464191436768
260_12-11_55893536121673,0.6416666666666667,0.7623762376237624,0.6968325791855203,0.46666666666666673,0.17090909090909093,77,43,24,2.434035301208496
260_16-11_55893536121673,0.6571428571428571,0.7666666666666667,0.7076923076923077,0.4779220779220779,0.18233766233766233,23,12,7,2.1887340545654297
260_2-11_55893536121673,0.672566371681416,0.7169811320754716,0.6940639269406392,0.48913917940466617,0.1811745776347546,76,37,30,2.5137031078338623
260_20-6_64638783269962,0.85,0.85,0.85,0.6954545454545454,0.3795454545454545,17,3,3,2.296112060546875
261_14-11_55893536121673,0.52,0.6190476190476191,0.5652173913043478,0.33090909090909093,0.13818181818181818,13,12,8,2.216020107269287
261_16-11_55893536121673,0.7916666666666666,0.8260869565217391,0.8085106382978724,0.6477272727272727,0.26515151515151514,19,5,4,2.1374549865722656
261_5-11_55893536121673,0.7,0.7608695652173914,0.7291666666666667,0.509090909090909,0.1847272727272727,70,30,22,2.428471088409424
261_7-11_55893536121673,0.6236559139784946,0.7733333333333333,0.6904761904761905,0.45356793743890517,0.18142717497556204,58,35,17,2.518048048019409
262_10-11_55893536121673,0.7457627118644068,0.8,0.7719298245614035,0.6101694915254238,0.23482280431432975,44,15,11,2.3898801803588867
262_18-11_55893536121673,0.7142857142857143,0.9090909090909091,0.8,0.6493506493506493,0.3116883116883117,10,4,1,2.104416847229004
262_4-11_55893536121673,0.74,0.74,0.74,0.5381818181818182,0.17981818181818182,37,13,13,2.300119161605835
262_5-11_55893536121673,0.7894736842105263,0.8490566037735849,0.8181818181818182,0.645933014354067,0.21291866028708134,45,12,8,2.387692213058472
263_14-11_55893536121673,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.5768025078369906,0.26583072100313476,23,6,6,2.176577568054199
263_16-11_55893536121673,0.6521739130434783,0.7142857142857143,0.6818181818181819,0.4743083003952569,0.18458498023715414,15,8,6,2.1716830730438232
264_11-11_55893536121673,0.6481481481481481,0.6730769230769231,0.6603773584905661,0.41245791245791247,0.12323232323232322,70,38,34,2.5482401847839355
264_16-11_55893536121673,0.6071428571428571,0.68,0.6415094339622641,0.38636363636363635,0.17532467532467533,17,11,8,2.094124555587769
264_8-11_55893536121673,0.6015625,0.7403846153846154,0.6637931034482759,0.4375,0.1508522727272727,77,51,27,2.3350069522857666
265_18-11_55893536121673,0.6470588235294118,0.5365853658536586,0.5866666666666668,0.35294117647058826,0.10240641711229947,22,12,19,2.233853816986084
265_19-11_55893536121673,0.6875,0.6285714285714286,0.6567164179104478,0.4375,0.1474431818181818,22,10,13,2.175499439239502
265_6-6_64638783269962,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5194805194805195,0.1882034632034632,60,24,24,2.239706754684448
266_11-11_55893536121673,0.6617647058823529,0.8181818181818182,0.7317073170731708,0.5414438502673797,0.18836898395721927,45,23,10,2.310387372970581
266_13-6_64638783269962,0.5897435897435898,0.71875,0.6478873239436619,0.4289044289044289,0.1561771561771562,23,16,9,2.2461977005004883
266_2-11_55893536121673,0.6612903225806451,0.7192982456140351,0.689075630252101,0.48093841642228735,0.1972140762463343,41,21,16,2.357095956802368
266_4-11_55893536121673,0.6307692307692307,0.82,0.7130434782608696,0.516083916083916,0.18797202797202797,41,24,9,2.3188977241516118
267_0-11_55893536121673,0.6257668711656442,0.7555555555555555,0.6845637583892619,0.45510317902955943,0.1470719464584495,102,61,33,2.455295324325561
267_13-6_64638783269962,0.7222222222222222,0.7303370786516854,0.7262569832402235,0.5252525252525252,0.18777777777777777,65,25,24,2.1762795448303223
267_19-11_55893536121673,0.5757575757575758,0.6785714285714286,0.6229508196721312,0.36639118457300285,0.15151515151515155,19,14,9,2.215336799621582
267_5-11_55893536121673,0.5985915492957746,0.7203389830508474,0.6538461538461537,0.4353393085787452,0.15691421254801535,85,57,33,2.4585189819335938
267_8-11_55893536121673,0.6013986013986014,0.7226890756302521,0.6564885496183206,0.43738080101716464,0.12867132867132866,86,57,33,2.4851229190826416
268_11-11_55893536121673,0.6463414634146342,0.6424242424242425,0.6443768996960487,0.4113082039911308,0.1332039911308204,106,58,59,2.4265296459198
268_15-11_55893536121673,0.625,0.5681818181818182,0.5952380952380952,0.3409090909090909,0.12954545454545457,25,15,19,2.1445443630218506
268_17-11_55893536121673,0.5666666666666667,0.7083333333333334,0.6296296296296297,0.4121212121212121,0.12272727272727273,34,26,14,2.154710054397583
268_19-11_55893536121673,0.7111111111111111,0.7619047619047619,0.735632183908046,0.5171717171717172,0.20484848484848484,32,13,10,2.219034433364868
268_2-11_55893536121673,0.6490066225165563,0.6577181208053692,0.6533333333333334,0.4130042143287176,0.15978326309452134,98,53,51,2.441575288772583
268_4-11_55893536121673,0.6989247311827957,0.6770833333333334,0.6878306878306879,0.4447702834799609,0.15469208211143695,130,56,62,2.44123649597168
269_10-11_55893536121673,0.6637931034482759,0.7403846153846154,0.7000000000000001,0.4827586206896552,0.1641849529780564,77,39,27,2.425891876220703
269_13-6_64638783269962,0.676923076923077,0.6984126984126984,0.6875,0.4307692307692308,0.1546853146853147,44,21,19,2.3470335006713867
269_14-11_55893536121673,0.75,0.75,0.75,0.5454545454545454,0.1568181818181818,21,7,7,2.1668050289154053
269_18-11_55893536121673,0.6111111111111112,0.7096774193548387,0.6567164179104478,0.4444444444444445,0.1383838383838384,22,14,9,2.115210056304932
269_20-6_64638783269962,0.7692307692307693,0.9523809523809523,0.8510638297872339,0.6993006993006993,0.38006993006993006,20,6,1,2.148844003677368
269_3-11_55893536121673,0.6923076923076923,0.7168141592920354,0.7043478260869565,0.5034965034965034,0.18593628593628594,81,36,32,2.4540281295776367
269_6-6_64638783269962,0.59375,0.6666666666666666,0.628099173553719,0.3778409090909091,0.15426136363636364,38,26,19,2.2330870628356934
26_1-16_245824983299933,0.3821138211382114,0.4351851851851852,0.40692640692640697,0.17368810051736883,0.041906873614190696,47,76,61,2.5234854221343994
26_5-16_245824983299933,0.5138888888888888,0.4157303370786517,0.45962732919254656,0.23358585858585856,0.05113636363636363,37,35,52,2.26613187789917
26_7-16_245824983299933,0.3902439024390244,0.4383561643835616,0.4129032258064516,0.17738359201773835,0.04556541019955654,32,50,41,2.271451711654663
270_13-6_64638783269962,0.7555555555555555,0.9714285714285714,0.85,0.6868686868686869,0.24646464646464644,34,11,1,2.4669597148895264
270_15-11_55893536121673,0.47368421052631576,0.6923076923076923,0.5625,0.3014354066985646,0.10956937799043062,9,10,4,2.2177176475524902
270_17-11_55893536121673,0.52,0.8125,0.6341463414634146,0.4254545454545454,0.1589090909090909,13,12,3,2.155600547790528
270_3-11_55893536121673,0.7741935483870968,0.9,0.8323699421965317,0.7038123167155426,0.22140762463343105,72,21,8,2.3152849674224854
270_8-11_55893536121673,0.7142857142857143,0.875,0.7865168539325842,0.5844155844155844,0.21493506493506492,70,28,10,2.3651134967803955
271_0-11_55893536121673,0.7176470588235294,0.8472222222222222,0.7770700636942675,0.5871657754010695,0.1935294117647059,122,48,22,2.4339168071746826
271_10-11_55893536121673,0.7515151515151515,0.8985507246376812,0.8184818481848185,0.6148760330578512,0.2053994490358127,124,41,14,2.385387897491455
271_13-6_64638783269962,0.7,0.863013698630137,0.7730061349693251,0.5727272727272728,0.2313131313131313,63,27,10,2.2372961044311523
271_14-11_55893536121673,0.7380952380952381,0.8157894736842105,0.775,0.6038961038961039,0.18961038961038962,31,11,7,2.135540246963501
271_2-11_55893536121673,0.6488095238095238,0.8861788617886179,0.7491408934707905,0.5308441558441559,0.21298701298701297,109,59,14,2.519893884658813
272_19-11_55893536121673,0.75,0.9545454545454546,0.84,0.6818181818181818,0.24188311688311687,21,7,1,2.1726737022399902
272_20-6_64638783269962,0.9444444444444444,1.0,0.9714285714285714,0.9444444444444445,0.5277777777777779,17,1,0,2.20306134223938
272_3-11_55893536121673,0.7083333333333334,0.8585858585858586,0.7762557077625569,0.5795454545454546,0.215,85,35,14,2.4593870639801025
272_4-11_55893536121673,0.6470588235294118,0.9166666666666666,0.7586206896551724,0.5882352941176472,0.21510695187165774,88,48,8,4.3568994998931885
273_13-6_64638783269962,0.8472222222222222,0.953125,0.8970588235294118,0.7702020202020201,0.3146464646464646,61,11,3,2.8968749046325684
273_15-11_55893536121673,0.6578947368421053,0.8928571428571429,0.7575757575757577,0.5382775119617226,0.20574162679425836,25,13,3,2.353931665420532
273_8-11_55893536121673,0.7631578947368421,0.8656716417910447,0.8111888111888113,0.6244019138755982,0.22416267942583734,116,36,18,2.5897316932678223
274_12-11_55893536121673,0.696969696969697,0.7931034482758621,0.7419354838709677,0.5068870523415978,0.17560015741833926,161,70,42,2.6646740436553955
274_14-11_55893536121673,0.676923076923077,0.7857142857142857,0.7272727272727272,0.49230769230769234,0.1674125874125874,44,21,12,2.2200920581817627
274_16-11_55893536121673,0.74,0.7115384615384616,0.7254901960784313,0.5381818181818182,0.17836363636363634,37,13,15,2.350440502166748
274_17-11_55893536121673,0.6923076923076923,0.9473684210526315,0.7999999999999999,0.6293706293706294,0.23688811188811187,36,16,2,2.195403814315796
274_19-11_55893536121673,0.5925925925925926,0.7619047619047619,0.6666666666666666,0.43097643097643096,0.13619528619528617,32,22,10,2.173494577407837
275_0-11_55893536121673,0.7589285714285714,0.9444444444444444,0.8415841584158414,0.6899350649350648,0.2563311688311688,85,27,5,2.4217660427093506
275_15-11_55893536121673,0.7391304347826086,0.8947368421052632,0.8095238095238095,0.6047430830039525,0.23873517786561266,17,6,2,2.096548080444336
275_5-11_55893536121673,0.8,0.875,0.8358208955223881,0.6545454545454545,0.24216450216450217,84,21,12,2.299577236175537
276_12-11_55893536121673,0.8125,0.9069767441860465,0.8571428571428572,0.7386363636363636,0.26382575757575755,39,9,4,2.306997537612915
276_15-11_55893536121673,0.8125,0.8125,0.8125,0.6647727272727273,0.2159090909090909,13,3,3,2.319282293319702
276_5-11_55893536121673,0.7857142857142857,0.9428571428571428,0.8571428571428571,0.7142857142857143,0.26796536796536796,33,9,2,2.3265187740325928
276_6-6_64638783269962,0.8846153846153846,0.9583333333333334,0.9199999999999999,0.8041958041958043,0.3580419580419581,23,3,1,2.3981306552886963
277_11-11_55893536121673,0.7586206896551724,0.8918918918918919,0.8198757763975155,0.6206896551724138,0.23918495297805645,66,21,8,2.3910508155822754
277_4-11_55893536121673,0.7662337662337663,0.8676470588235294,0.8137931034482758,0.6269185360094451,0.2270365997638725,59,18,9,2.365767002105713
278_0-11_55893536121673,0.8095238095238095,0.9107142857142857,0.8571428571428571,0.7359307359307359,0.26825396825396824,102,24,10,2.3806228637695312
278_13-6_64638783269962,0.6363636363636364,0.8909090909090909,0.7424242424242423,0.5206611570247934,0.2051948051948052,49,28,6,2.1776247024536133
278_19-11_55893536121673,0.7631578947368421,0.90625,0.8285714285714286,0.6937799043062202,0.23660287081339715,29,9,3,2.210075616836548
278_2-11_55893536121673,0.7916666666666666,0.8558558558558559,0.8225108225108225,0.6477272727272727,0.2571969696969697,95,25,16,2.290804386138916
278_3-11_55893536121673,0.7094594594594594,0.8536585365853658,0.7749077490774907,0.5804668304668305,0.21443488943488945,105,43,18,2.393375396728516
278_7-11_55893536121673,0.7443609022556391,0.8918918918918919,0.8114754098360655,0.6090225563909775,0.23725222146274777,99,34,12,2.364417314529419
278_9-11_55893536121673,0.7435897435897436,0.8613861386138614,0.798165137614679,0.6083916083916084,0.23986013986013988,87,30,14,2.57098650932312
279_20-6_64638783269962,1.0,0.9375,0.967741935483871,0.9090909090909091,0.4224242424242425,30,0,2,2.2611570358276367
279_5-11_55893536121673,0.7647058823529411,0.896551724137931,0.8253968253968255,0.6256684491978609,0.2389705882352941,104,32,12,2.430401563644409
279_6-6_64638783269962,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.5950413223140496,0.21806375442739082,56,21,7,2.15085506439209
27_3-16_245824983299933,0.4444444444444444,0.37540453074433655,0.4070175438596491,0.1616161616161616,0.04569836293974225,116,145,193,2.449200391769409
280_12-11_55893536121673,0.7527472527472527,0.8782051282051282,0.8106508875739645,0.6158841158841158,0.2106893106893107,137,45,19,2.4891366958618164
280_16-11_55893536121673,0.8478260869565217,0.8478260869565217,0.8478260869565218,0.6936758893280632,0.2235177865612648,39,7,7,2.1326744556427
280_2-11_55893536121673,0.7932960893854749,0.8875,0.8377581120943952,0.649060436769934,0.26277298120873543,142,37,18,2.4220149517059326
281_16-11_55893536121673,0.8,1.0,0.888888888888889,0.8,0.31999999999999995,16,4,0,2.112277746200561
281_17-11_55893536121673,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7114624505928854,0.25770750988142294,20,3,3,2.12314772605896
281_2-11_55893536121673,0.7570093457943925,0.9101123595505618,0.826530612244898,0.6881903143585386,0.26168224299065423,81,26,8,2.456949472427368
281_20-6_64638783269962,0.8333333333333334,0.9375,0.8823529411764706,0.7575757575757577,0.3515151515151515,15,3,1,2.4507672786712646
281_4-11_55893536121673,0.8571428571428571,0.9285714285714286,0.8914285714285715,0.7792207792207791,0.295004995004995,78,13,6,2.326678276062012
281_6-6_64638783269962,0.8837209302325582,0.9047619047619048,0.8941176470588236,0.8033826638477801,0.30422832980972514,38,5,4,2.236582040786743
282_18-11_55893536121673,0.8333333333333334,0.8620689655172413,0.847457627118644,0.6818181818181818,0.22454545454545452,25,5,4,2.168794631958008
282_3-11_55893536121673,0.75,0.9,0.8181818181818182,0.6818181818181818,0.24084595959595956,108,36,12,2.33480167388916
282_6-6_64638783269962,0.7432432432432432,0.9322033898305084,0.8270676691729323,0.6756756756756755,0.24901719901719904,55,19,4,2.220731258392334
282_7-11_55893536121673,0.7954545454545454,0.875,0.8333333333333334,0.6508264462809916,0.26232782369146007,105,27,15,2.4063034057617188
