method,precision,recall,f1-score,map50,map50-95,tp,fp,fn,segmentation_time
2_4-11_016700066800267,0.7857142857142857,0.05913978494623656,0.11,0.07142857142857142,0.025974025974025972,11,3,175,10.917025804519652
30_6-16_245824983299933,0.9714285714285714,0.09686609686609686,0.17616580310880828,0.08831168831168831,0.03636363636363636,34,1,317,12.092134714126589
30_7-16_245824983299933,1.0,0.10802469135802469,0.1949860724233983,0.18181818181818182,0.05558441558441559,35,0,289,13.285484313964844
31_0-16_245824983299933,0.9411764705882353,0.047407407407407405,0.09026798307475317,0.0855614973262032,0.03770053475935829,32,2,643,14.325931787490845
31_2-16_245824983299933,0.896551724137931,0.03880597014925373,0.07439198855507868,0.08150470219435736,0.027899686520376176,26,3,644,15.34261679649353
32_5-16_245824983299933,0.8888888888888888,0.1411764705882353,0.2436548223350254,0.1616161616161616,0.03872053872053872,24,3,146,16.233351230621338
32_6-16_245824983299933,0.7692307692307693,0.11494252873563218,0.2,0.13986013986013987,0.03706293706293707,20,6,154,17.252801418304443
33_2-16_245824983299933,0.8857142857142857,0.0856353591160221,0.1561712846347607,0.08051948051948052,0.03168831168831169,31,4,331,8.01241683959961
33_5-16_245824983299933,0.7272727272727273,0.0784313725490196,0.14159292035398233,0.06611570247933884,0.023553719008264466,16,6,188,9.199934720993042
33_6-16_245824983299933,0.76,0.09644670050761421,0.17117117117117117,0.06909090909090909,0.021454545454545455,19,6,178,9.896040916442873
33_9-11_016700066800267,0.8571428571428571,0.18404907975460122,0.30303030303030304,0.15584415584415584,0.046753246753246755,30,5,133,10.94697380065918
34_3-16_245824983299933,0.9375,0.08849557522123894,0.16172506738544476,0.08522727272727272,0.0375,30,2,309,12.19494080543518
34_4-11_016700066800267,0.9142857142857143,0.14349775784753363,0.24806201550387594,0.16623376623376623,0.051688311688311686,32,3,191,13.365938186645508
34_6-16_245824983299933,0.8571428571428571,0.16129032258064516,0.27149321266968324,0.15584415584415584,0.04493506493506493,30,5,156,14.315696716308594
35_0-16_245824983299933,0.9142857142857143,0.1509433962264151,0.25910931174089064,0.16623376623376623,0.06675324675324676,32,3,180,15.510327339172363
35_7-16_245824983299933,0.8857142857142857,0.22962962962962963,0.36470588235294116,0.24155844155844156,0.06831168831168832,31,4,104,16.477433443069458
36_5-16_245824983299933,0.8620689655172413,0.11737089201877934,0.20661157024793386,0.1567398119122257,0.041692789968652035,25,4,188,11.22848105430603
37_9-11_016700066800267,0.8,0.22764227642276422,0.3544303797468355,0.21818181818181823,0.07688311688311689,28,7,95,9.039555549621582
38_5-16_245824983299933,0.8,0.1917808219178082,0.30939226519337015,0.14545454545454548,0.03532467532467533,28,7,118,10.049020290374756
38_6-16_245824983299933,0.90625,0.17159763313609466,0.2885572139303483,0.16477272727272727,0.054261363636363635,29,3,140,11.21798300743103
39_4-11_016700066800267,0.8888888888888888,0.22857142857142856,0.3636363636363636,0.2424242424242424,0.0851010101010101,32,4,108,12.212879180908203
39_5-16_245824983299933,0.8571428571428571,0.2727272727272727,0.41379310344827586,0.23376623376623373,0.08155844155844155,30,5,80,13.325416564941406
39_8-16_245824983299933,0.8857142857142857,0.2980769230769231,0.4460431654676259,0.24155844155844156,0.08441558441558442,31,4,73,14.32526707649231
3_0-16_245824983299933,0.8571428571428571,0.03614457831325301,0.06936416184971098,0.07792207792207792,0.029870129870129873,12,2,320,15.27779459953308
3_1-16_245824983299933,0.8666666666666667,0.036619718309859155,0.07027027027027027,0.0787878787878788,0.023030303030303033,13,2,342,16.267624139785767
3_9-11_016700066800267,0.8571428571428571,0.2158273381294964,0.34482758620689646,0.23376623376623373,0.04987012987012987,30,5,109,17.256848573684692
40_1-16_245824983299933,0.8857142857142857,0.09872611464968153,0.17765042979942697,0.08051948051948052,0.034805194805194804,31,4,283,8.045706272125244
42_1-16_245824983299933,0.8,0.08945686900958466,0.16091954022988506,0.07272727272727274,0.033766233766233764,28,7,285,9.278851747512816
42_6-16_245824983299933,0.7419354838709677,0.11794871794871795,0.20353982300884957,0.1348973607038123,0.029618768328445743,23,8,172,9.851743698120115
42_8-16_245824983299933,0.9142857142857143,0.17204301075268819,0.2895927601809955,0.16623376623376623,0.05116883116883116,32,3,154,10.954092741012571
43_2-16_245824983299933,0.9285714285714286,0.059907834101382486,0.11255411255411256,0.08441558441558442,0.0314935064935065,26,2,408,12.077141761779783
44_2-16_245824983299933,0.9142857142857143,0.32323232323232326,0.4776119402985075,0.33246753246753247,0.12545454545454546,32,3,67,13.303598642349243
44_8-16_245824983299933,0.9666666666666667,0.453125,0.6170212765957447,0.4393939393939394,0.17393939393939395,29,1,35,14.33078408241272
45_2-16_245824983299933,0.8571428571428571,0.07159904534606205,0.13215859030837004,0.07792207792207792,0.03038961038961039,30,5,389,15.339507818222046
45_6-16_245824983299933,0.6551724137931034,0.0867579908675799,0.15322580645161288,0.05956112852664577,0.017554858934169276,19,10,200,16.410831451416016
46_1-16_245824983299933,1.0,0.15086206896551724,0.26217228464419473,0.18181818181818182,0.07324675324675325,35,0,197,17.27612853050232
47_3-16_245824983299933,0.9666666666666667,0.06651376146788991,0.12446351931330471,0.08787878787878788,0.03848484848484848,29,1,407,11.7099449634552
47_7-16_245824983299933,0.75,0.06224066390041494,0.11494252873563218,0.06818181818181818,0.02636363636363636,15,5,226,9.661784410476685
48_1-16_245824983299933,0.96,0.05741626794258373,0.10835214446952596,0.08727272727272727,0.034545454545454546,24,1,394,10.375012636184692
48_3-16_245824983299933,0.9142857142857143,0.07126948775055679,0.1322314049586777,0.08311688311688312,0.035844155844155845,32,3,417,13.089388370513916
48_6-16_245824983299933,0.782608695652174,0.06923076923076923,0.12720848056537104,0.07114624505928854,0.029644268774703553,18,5,242,14.15036392211914
48_9-11_016700066800267,0.9142857142857143,0.16842105263157894,0.28444444444444444,0.16623376623376623,0.0522077922077922,32,3,158,14.53044056892395
49_0-16_245824983299933,0.9428571428571428,0.1213235294117647,0.21498371335504884,0.17142857142857143,0.06337662337662339,33,2,239,16.135520458221436
4_4-11_016700066800267,0.9,0.07964601769911504,0.14634146341463417,0.08181818181818182,0.02909090909090909,18,2,208,17.041587591171265
4_6-16_245824983299933,0.8666666666666667,0.06046511627906977,0.11304347826086956,0.0787878787878788,0.026060606060606062,13,2,202,18.261409997940063
50_4-12_998396579369322,0.88,0.09205020920502092,0.16666666666666669,0.08,0.03054545454545455,22,3,217,19.056346654891968
52_1-12_998396579369322,1.0,0.09259259259259259,0.1694915254237288,0.09090909090909091,0.04363636363636363,25,0,245,9.85854148864746
52_3-12_998396579369322,0.9444444444444444,0.06967213114754098,0.1297709923664122,0.08585858585858586,0.03484848484848485,17,1,227,10.127683162689207
52_5-11_008017103153394,0.8275862068965517,0.12,0.2096069868995633,0.15047021943573669,0.03918495297805643,24,5,176,11.22048282623291
52_6-12_998396579369322,0.9666666666666667,0.12236286919831224,0.2172284644194757,0.17575757575757575,0.06545454545454546,29,1,208,11.204805374145508
52_8-12_998396579369322,0.8148148148148148,0.09954751131221719,0.17741935483870966,0.07407407407407407,0.03063973063973064,22,5,199,12.984345197677612
53_0-12_998396579369322,0.8333333333333334,0.12077294685990338,0.2109704641350211,0.15151515151515152,0.043333333333333335,25,5,182,13.999013900756836
53_3-12_998396579369322,0.85,0.07142857142857142,0.1317829457364341,0.07727272727272727,0.02772727272727273,17,3,221,14.478756666183472
53_8-12_998396579369322,0.7692307692307693,0.09523809523809523,0.1694915254237288,0.06993006993006994,0.026223776223776224,20,6,190,15.919792175292969
53_9-12_998396579369322,0.75,0.05286343612334802,0.09876543209876544,0.06818181818181818,0.026136363636363635,12,4,215,17.052833080291748
54_0-12_998396579369322,0.8571428571428571,0.147239263803681,0.2513089005235602,0.15584415584415584,0.05227272727272727,24,4,139,18.05950617790222
54_8-12_998396579369322,0.875,0.1024390243902439,0.1834061135371179,0.1590909090909091,0.03939393939393939,21,3,184,7.961517810821533
55_10-12_998396579369322,0.875,0.11602209944751381,0.20487804878048776,0.1590909090909091,0.060227272727272727,21,3,160,9.897515535354614
55_2-12_998396579369322,0.9696969696969697,0.1787709497206704,0.3018867924528302,0.1763085399449036,0.06859504132231406,32,1,147,10.435842037200928
55_4-12_998396579369322,0.9142857142857143,0.1797752808988764,0.3004694835680752,0.16623376623376623,0.07402597402597402,32,3,146,11.800928354263306
55_7-12_998396579369322,0.8076923076923077,0.11797752808988764,0.20588235294117646,0.14685314685314685,0.049300699300699295,21,5,157,12.965817928314207
56_10-12_998396579369322,0.8857142857142857,0.256198347107438,0.39743589743589736,0.24155844155844156,0.08649350649350648,31,4,90,13.987051963806152
56_8-12_998396579369322,0.875,0.2413793103448276,0.3783783783783784,0.23863636363636365,0.08806818181818181,28,4,88,14.521142482757568
56_9-12_998396579369322,0.9714285714285714,0.2833333333333333,0.43870967741935485,0.2649350649350649,0.11558441558441557,34,1,86,16.105900526046753
57_4-12_998396579369322,0.9523809523809523,0.0684931506849315,0.12779552715654952,0.08658008658008658,0.03203463203463204,20,1,272,17.22132134437561
59_0-12_998396579369322,0.8888888888888888,0.1935483870967742,0.3178807947019867,0.1616161616161616,0.06666666666666667,24,3,100,18.021404027938843
59_3-12_998396579369322,0.92,0.1885245901639344,0.31292517006802717,0.16727272727272727,0.07127272727272727,23,2,99,8.005555868148804
59_4-12_998396579369322,0.8888888888888888,0.18045112781954886,0.3,0.1616161616161616,0.068013468013468,24,3,109,9.868860483169556
59_5-11_008017103153394,0.6538461538461539,0.20481927710843373,0.3119266055045872,0.17832167832167833,0.046153846153846156,17,9,66,10.213533639907835
59_7-12_998396579369322,0.8928571428571429,0.21551724137931033,0.3472222222222222,0.24350649350649353,0.08441558441558442,25,3,91,11.805583715438845
60_4-12_998396579369322,0.9393939393939394,0.1712707182320442,0.2897196261682243,0.17079889807162535,0.06831955922865016,31,2,150,12.375981330871582
60_7-12_998396579369322,0.9714285714285714,0.2111801242236025,0.3469387755102041,0.2649350649350649,0.09974025974025974,34,1,127,14.376922607421877
60_9-12_998396579369322,0.9714285714285714,0.23448275862068965,0.3777777777777778,0.2649350649350649,0.08467532467532467,34,1,111,15.13111400604248
61_10-12_998396579369322,0.9259259259259259,0.1388888888888889,0.24154589371980675,0.16835016835016836,0.07912457912457913,25,2,155,16.09696316719055
61_11-11_008017103153394,0.9714285714285714,0.17894736842105263,0.3022222222222222,0.17662337662337663,0.051948051948051945,34,1,156,17.06673550605774
62_1-12_998396579369322,0.9642857142857143,0.11440677966101695,0.20454545454545453,0.17532467532467533,0.04902597402597402,27,1,209,18.026015758514404
62_6-12_998396579369322,0.7714285714285715,0.12162162162162163,0.21011673151750976,0.14025974025974028,0.046753246753246755,27,8,195,8.107279539108276
63_0-12_998396579369322,0.875,0.07984790874524715,0.14634146341463414,0.07954545454545454,0.03901515151515152,21,3,242,9.864099025726318
63_3-12_998396579369322,0.8846153846153846,0.08745247148288973,0.1591695501730104,0.08041958041958042,0.029720279720279724,23,3,240,10.215676546096802
63_4-12_998396579369322,0.7857142857142857,0.07746478873239436,0.14102564102564102,0.07142857142857142,0.024350649350649352,22,6,262,11.8112370967865
63_7-12_998396579369322,0.88,0.07971014492753623,0.14617940199335547,0.08,0.034545454545454546,22,3,254,12.381895542144775
64_0-12_998396579369322,0.9230769230769231,0.0898876404494382,0.16382252559726962,0.08391608391608392,0.04370629370629371,24,2,243,13.960630178451538
64_2-12_998396579369322,0.96875,0.10163934426229508,0.18397626112759644,0.17613636363636365,0.04261363636363637,31,1,274,15.127845764160156
64_4-12_998396579369322,0.95,0.057057057057057055,0.10764872521246459,0.08636363636363636,0.04363636363636364,19,1,314,16.096781969070435
65_3-12_998396579369322,0.9629629629629629,0.09811320754716982,0.1780821917808219,0.08754208754208753,0.03804713804713804,26,1,239,17.02668046951294
66_10-12_998396579369322,0.8846153846153846,0.23711340206185566,0.37398373983739835,0.24125874125874125,0.08776223776223778,23,3,74,18.23311495780945
66_2-12_998396579369322,1.0,0.3684210526315789,0.5384615384615384,0.36363636363636365,0.13428571428571429,35,0,60,8.181908130645752
67_4-12_998396579369322,0.9142857142857143,0.12167300380228137,0.21476510067114093,0.16623376623376623,0.05766233766233767,32,3,231,9.889361143112184
67_5-11_008017103153394,0.8620689655172413,0.11848341232227488,0.20833333333333334,0.1567398119122257,0.040125391849529776,25,4,186,10.239065885543823
67_6-12_998396579369322,0.9629629629629629,0.10358565737051793,0.18705035971223022,0.17508417508417506,0.05589225589225588,26,1,225,12.032668113708496
67_8-12_998396579369322,0.8125,0.10970464135021098,0.19330855018587362,0.14772727272727273,0.05710227272727273,26,6,211,12.998540878295898
68_11-11_008017103153394,0.7083333333333334,0.1328125,0.2236842105263158,0.12878787878787878,0.03409090909090909,17,7,111,13.720062494277954
68_7-12_998396579369322,1.0,0.13125,0.23204419889502761,0.18181818181818182,0.06493506493506493,21,0,139,15.119404792785645
68_8-12_998396579369322,0.9142857142857143,0.21052631578947367,0.34224598930481276,0.24935064935064935,0.09064935064935065,32,3,120,16.50532078742981
69_3-12_998396579369322,0.88,0.07534246575342465,0.138801261829653,0.08,0.03127272727272727,22,3,270,17.056934595108032
6_6-16_245824983299933,0.7272727272727273,0.036036036036036036,0.06866952789699571,0.06611570247933884,0.028925619834710748,8,3,214,18.407979011535645
72_1-12_998396579369322,0.9090909090909091,0.07874015748031496,0.14492753623188406,0.08264462809917356,0.03595041322314049,20,2,234,8.271566152572632
72_7-12_998396579369322,0.75,0.0743801652892562,0.13533834586466167,0.06818181818181818,0.028030303030303027,18,6,224,9.887024164199827
72_8-12_998396579369322,0.85,0.07142857142857142,0.1317829457364341,0.07727272727272727,0.028636363636363637,17,3,221,10.12950563430786
73_2-12_998396579369322,0.9142857142857143,0.2962962962962963,0.44755244755244755,0.24935064935064935,0.09558441558441559,32,3,76,11.782477855682371
74_7-12_998396579369322,0.8571428571428571,0.05921052631578947,0.11076923076923077,0.07792207792207792,0.029437229437229435,18,3,286,12.343031167984009
74_9-12_998396579369322,0.8333333333333334,0.06896551724137931,0.12738853503184713,0.07575757575757576,0.02537878787878788,20,4,270,13.968568801879885
75_1-12_998396579369322,0.8666666666666667,0.11255411255411256,0.1992337164750958,0.1575757575757576,0.046060606060606066,26,4,205,15.340428829193115
75_10-12_998396579369322,0.9375,0.1276595744680851,0.2247191011235955,0.17045454545454544,0.05596590909090908,30,2,205,16.100722074508667
75_4-12_998396579369322,0.9230769230769231,0.09795918367346938,0.17712177121771217,0.08391608391608392,0.03741258741258741,24,2,221,17.092002868652344
75_9-12_998396579369322,0.75,0.1085972850678733,0.18972332015810275,0.13636363636363635,0.04119318181818181,24,8,197,18.044750452041622
76_3-12_998396579369322,0.8333333333333334,0.07434944237918216,0.13651877133105803,0.07575757575757576,0.03068181818181818,20,4,249,8.609679937362671
76_4-12_998396579369322,0.9354838709677419,0.13063063063063063,0.22924901185770755,0.17008797653958943,0.04662756598240469,29,2,193,9.737383604049684
77_11-11_008017103153394,0.7333333333333333,0.044534412955465584,0.08396946564885495,0.06666666666666667,0.01818181818181818,11,4,236,10.162551879882812
77_2-12_998396579369322,0.8461538461538461,0.08560311284046693,0.15547703180212016,0.07692307692307693,0.03251748251748252,22,4,235,11.797760248184204
77_5-11_008017103153394,0.6666666666666666,0.05,0.09302325581395349,0.0606060606060606,0.01818181818181818,12,6,228,12.71231746673584
77_6-12_998396579369322,0.8823529411764706,0.05244755244755245,0.099009900990099,0.08021390374331551,0.03208556149732621,15,2,271,13.538287162780762
77_9-12_998396579369322,0.88,0.08058608058608059,0.1476510067114094,0.08,0.02872727272727273,22,3,251,14.970925569534302
78_3-12_998396579369322,0.8,0.10486891385767791,0.18543046357615894,0.14545454545454548,0.04207792207792208,28,7,239,16.10082244873047
78_4-12_998396579369322,0.8888888888888888,0.08191126279863481,0.15,0.0808080808080808,0.025925925925925925,24,3,269,17.25658130645752
7_5-16_245824983299933,0.5454545454545454,0.03333333333333333,0.06282722513089005,0.04958677685950413,0.012396694214876033,6,5,174,17.973159313201904
80_1-12_998396579369322,0.9428571428571428,0.3142857142857143,0.4714285714285714,0.34285714285714286,0.12363636363636363,33,2,72,8.095089673995972
80_10-12_998396579369322,1.0,0.3684210526315789,0.5384615384615384,0.36363636363636365,0.1594805194805195,35,0,60,9.947280645370483
80_11-11_008017103153394,0.8787878787878788,0.3333333333333333,0.48333333333333334,0.31955922865013775,0.08429752066115702,29,4,58,10.776018857955933
80_2-12_998396579369322,0.9714285714285714,0.35051546391752575,0.5151515151515151,0.35324675324675325,0.14883116883116884,34,1,63,11.775959968566896
81_2-12_998396579369322,1.0,0.6153846153846154,0.761904761904762,0.6363636363636364,0.20454545454545453,16,0,10,13.153535604476929
82_3-12_998396579369322,0.9428571428571428,0.1493212669683258,0.2578125,0.17142857142857143,0.06311688311688311,33,2,188,13.996649026870728
82_5-11_008017103153394,0.8709677419354839,0.15,0.2559241706161137,0.15835777126099707,0.04604105571847507,27,4,153,14.708845138549805
82_7-12_998396579369322,0.9428571428571428,0.15789473684210525,0.2704918032786885,0.17142857142857143,0.07012987012987013,33,2,176,16.098598957061768
83_10-12_998396579369322,0.9310344827586207,0.574468085106383,0.7105263157894737,0.5078369905956113,0.16583072100313478,27,2,20,17.231630086898804
83_11-11_008017103153394,0.6923076923076923,0.4864864864864865,0.5714285714285714,0.3146853146853147,0.07937062937062936,18,8,19,18.205402851104736
83_4-12_998396579369322,0.9629629629629629,0.5416666666666666,0.6933333333333334,0.5252525252525252,0.21683501683501682,26,1,22,8.227250814437866
83_8-12_998396579369322,0.9629629629629629,0.4727272727272727,0.6341463414634146,0.4377104377104377,0.18552188552188553,26,1,29,9.964099645614624
84_0-12_998396579369322,1.0,0.42857142857142855,0.6,0.45454545454545453,0.1884297520661157,33,0,44,10.161411762237549
84_1-12_998396579369322,0.9428571428571428,0.515625,0.6666666666666666,0.5142857142857142,0.2366233766233766,33,2,31,11.915372371673584
84_7-12_998396579369322,0.8857142857142857,0.45588235294117646,0.6019417475728155,0.4025974025974026,0.15896103896103897,31,4,37,12.611942529678345
85_0-12_998396579369322,0.8571428571428571,0.15384615384615385,0.2608695652173913,0.15584415584415584,0.06337662337662338,30,5,165,13.932182788848875
85_3-12_998396579369322,0.9428571428571428,0.1746031746031746,0.29464285714285715,0.17142857142857143,0.08155844155844157,33,2,156,15.31523847579956
86_9-12_998396579369322,0.9428571428571428,0.1658291457286432,0.28205128205128205,0.17142857142857143,0.07688311688311689,33,2,166,16.525755643844604
87_10-12_998396579369322,0.8823529411764706,0.11857707509881422,0.20905923344947736,0.16042780748663102,0.06016042780748663,30,4,223,17.26474094390869
87_11-11_008017103153394,0.9655172413793104,0.109375,0.1964912280701754,0.1755485893416928,0.03542319749216301,28,1,228,18.2046639919281
88_11-11_008017103153394,0.7142857142857143,0.19230769230769232,0.30303030303030304,0.12987012987012989,0.03558441558441559,25,10,105,8.046809196472168
88_2-12_998396579369322,0.9714285714285714,0.18181818181818182,0.30630630630630634,0.17662337662337663,0.07428571428571429,34,1,153,9.96884036064148
89_6-12_998396579369322,1.0,0.5714285714285714,0.7272727272727273,0.5454545454545454,0.21505681818181815,32,0,24,10.219263076782228
89_8-12_998396579369322,0.9142857142857143,0.5818181818181818,0.7111111111111111,0.4987012987012987,0.23220779220779222,32,3,23,12.022919416427612
8_0-16_245824983299933,0.8518518518518519,0.09019607843137255,0.1631205673758865,0.07744107744107744,0.027946127946127948,23,4,232,12.75035810470581
90_2-12_998396579369322,1.0,0.28,0.43750000000000006,0.2727272727272727,0.13714285714285715,35,0,90,13.583664417266846
90_3-12_998396579369322,0.8285714285714286,0.2283464566929134,0.3580246913580248,0.22597402597402597,0.08415584415584416,29,6,98,15.336642980575562
90_9-12_998396579369322,1.0,0.3181818181818182,0.4827586206896552,0.36363636363636365,0.11454545454545453,35,0,75,16.071451663970947
91_3-12_998396579369322,0.9428571428571428,0.1907514450867052,0.3173076923076923,0.17142857142857143,0.0774025974025974,33,2,140,17.06801199913025
91_6-12_998396579369322,0.875,0.14507772020725387,0.24888888888888883,0.1590909090909091,0.051420454545454554,28,4,165,18.4339063167572
92_6-12_998396579369322,0.9142857142857143,0.19875776397515527,0.32653061224489793,0.16623376623376623,0.06207792207792208,32,3,129,8.17548394203186
92_7-12_998396579369322,0.9142857142857143,0.1893491124260355,0.3137254901960784,0.16623376623376623,0.0625974025974026,32,3,137,9.969402074813845
92_9-12_998396579369322,0.8,0.16,0.26666666666666666,0.14545454545454548,0.055064935064935074,28,7,147,10.38636064529419
93_10-12_998396579369322,0.7931034482758621,0.08812260536398467,0.15862068965517243,0.07210031347962383,0.02664576802507837,23,6,238,12.02024245262146
93_4-12_998396579369322,0.8285714285714286,0.12133891213389121,0.2116788321167883,0.15064935064935067,0.04103896103896104,29,6,210,12.9534010887146
93_7-12_998396579369322,0.9,0.10424710424710425,0.18685121107266436,0.16363636363636364,0.03727272727272728,27,3,232,13.73235034942627
93_9-12_998396579369322,0.8,0.12334801762114538,0.21374045801526717,0.14545454545454548,0.052467532467532475,28,7,199,15.131768941879272
94_11-11_008017103153394,0.8529411764705882,0.14720812182741116,0.25108225108225113,0.1550802139037433,0.04732620320855614,29,5,168,16.11068892478943
94_4-12_998396579369322,0.8571428571428571,0.13452914798206278,0.2325581395348837,0.15584415584415584,0.06441558441558441,30,5,193,17.67524027824402
95_0-12_998396579369322,0.9428571428571428,0.2,0.33,0.2571428571428571,0.07948051948051948,33,2,132,18.01314926147461
95_4-12_998396579369322,0.9714285714285714,0.16585365853658537,0.2833333333333333,0.17662337662337663,0.07792207792207792,34,1,171,8.226469278335571
95_8-12_998396579369322,0.8857142857142857,0.16939890710382513,0.2844036697247706,0.16103896103896104,0.08077922077922077,31,4,152,9.985597372055054
95_9-12_998396579369322,0.8571428571428571,0.17142857142857143,0.2857142857142857,0.15584415584415584,0.07324675324675325,30,5,145,10.574715614318848
96_8-12_998396579369322,0.8571428571428571,0.15789473684210525,0.26666666666666666,0.15584415584415584,0.0625974025974026,30,5,160,11.897101163864136
97_3-12_998396579369322,0.9142857142857143,0.13793103448275862,0.2397003745318352,0.16623376623376623,0.05896103896103897,32,3,200,12.563593864440918
97_5-11_008017103153394,0.8275862068965517,0.1038961038961039,0.18461538461538463,0.15047021943573669,0.03573667711598746,24,5,207,14.126117706298828
97_8-12_998396579369322,0.9142857142857143,0.1306122448979592,0.22857142857142856,0.16623376623376623,0.05922077922077923,32,3,213,14.98867392539978
98_6-12_998396579369322,0.9117647058823529,0.124,0.2183098591549296,0.1657754010695187,0.04732620320855615,31,3,219,16.278151273727417
9_1-16_245824983299933,0.9473684210526315,0.08571428571428572,0.15720524017467247,0.08612440191387559,0.030143540669856462,18,1,192,17.215184688568115
9_2-16_245824983299933,0.92,0.11734693877551021,0.20814479638009048,0.16727272727272727,0.058545454545454546,23,2,173,17.88446307182312
